campaignId,influencerId,likes,comments,shares,views
105,influencer_448,864,647,152,54378
108,influencer_683,3321,660,4,84125
100,influencer_179,4995,439,202,91805
110,influencer_35,1485,629,247,33329
100,influencer_450,866,613,229,57093
100,influencer_876,699,586,369,5750
106,influencer_887,825,415,276,10345
101,influencer_212,1295,955,268,76550
108,influencer_296,4993,349,103,70155
105,influencer_309,642,57,260,28882
101,influencer_470,720,756,69,67320
106,influencer_431,905,702,342,27733
101,influencer_760,4621,601,6,59337
102,influencer_995,3132,199,386,53396
101,influencer_913,2629,804,33,93874
105,influencer_709,1519,912,107,86164
105,influencer_2,4528,757,394,5845
104,influencer_381,4786,602,406,27012
108,influencer_949,1611,464,7,20659
108,influencer_776,1747,187,420,31204
109,influencer_442,527,444,359,49281
109,influencer_558,1556,804,337,42959
101,influencer_938,2782,766,290,29041
103,influencer_772,1524,524,374,28586
109,influencer_845,4057,156,181,76937
110,influencer_260,511,799,323,97984
103,influencer_689,1807,108,248,7039
103,influencer_312,1732,716,293,48288
110,influencer_1,2973,528,262,76953
107,influencer_237,3224,38,67,11745
104,influencer_513,1984,959,234,72265
109,influencer_618,1208,928,455,25912
101,influencer_997,4245,384,276,49177
106,influencer_2,4261,858,244,42273
105,influencer_650,267,400,219,51215
108,influencer_76,1953,903,239,39775
102,influencer_944,181,358,467,12392
109,influencer_842,1100,384,285,66102
109,influencer_121,2489,357,124,12930
110,influencer_132,3708,644,330,6907
102,influencer_51,3008,987,370,80298
107,influencer_562,2043,352,108,12689
106,influencer_770,2144,975,104,98367
110,influencer_801,865,345,204,97312
101,influencer_419,2244,142,37,94340
109,influencer_600,2691,758,387,17832
108,influencer_233,1731,369,54,87341
110,influencer_786,2825,646,441,93166
101,influencer_554,4653,214,293,87828
102,influencer_395,2871,141,397,37902
110,influencer_105,2875,384,46,85770
104,influencer_130,531,823,196,63277
102,influencer_169,2306,897,466,70040
104,influencer_129,4891,900,306,43427
110,influencer_325,1035,377,402,54820
100,influencer_256,506,611,383,83587
105,influencer_411,1053,572,412,13268
100,influencer_94,2456,327,202,59123
100,influencer_445,2644,24,312,71482
105,influencer_605,3714,694,70,93057
106,influencer_206,3041,946,58,70311
100,influencer_773,1157,219,93,1768
109,influencer_868,1628,654,141,9195
103,influencer_122,2104,809,298,95935
110,influencer_668,2631,790,351,18702
103,influencer_187,2439,499,15,22392
102,influencer_271,1399,271,198,50632
109,influencer_473,3263,852,235,87441
100,influencer_1000,1293,296,341,45798
107,influencer_729,4984,396,453,29053
105,influencer_168,1755,612,413,23181
107,influencer_980,2956,753,45,43389
108,influencer_669,1573,606,400,40849
105,influencer_56,1341,492,228,17656
105,influencer_474,214,373,294,83051
101,influencer_473,3673,552,99,68226
101,influencer_366,4492,493,358,86042
100,influencer_781,4294,985,332,13351
106,influencer_89,749,228,283,28952
109,influencer_999,4819,288,446,88791
102,influencer_314,595,765,499,31428
109,influencer_151,3595,884,130,17932
109,influencer_576,3507,665,47,10810
102,influencer_751,377,573,110,47748
110,influencer_499,1391,859,55,81043
103,influencer_652,3563,87,485,77551
106,influencer_535,2211,130,475,66977
110,influencer_898,1195,490,55,8037
102,influencer_836,1533,435,173,16266
100,influencer_612,1456,274,359,28886
105,influencer_598,3296,315,142,79777
107,influencer_452,2389,43,481,67868
109,influencer_952,1802,623,56,84859
109,influencer_986,1220,483,237,53153
104,influencer_35,2606,292,322,60381
109,influencer_866,4127,939,128,80130
100,influencer_937,472,732,477,71071
106,influencer_161,728,254,364,40881
102,influencer_144,2907,365,5,86725
109,influencer_562,1668,817,476,3460
104,influencer_628,3586,922,22,61919
107,influencer_108,4562,534,159,70095
108,influencer_398,1343,609,26,48906
109,influencer_853,1907,592,285,51342
108,influencer_371,156,935,10,63638
104,influencer_1000,788,678,382,81600
101,influencer_129,372,667,387,20142
109,influencer_621,3644,374,470,28441
108,influencer_302,1190,224,31,24655
102,influencer_765,3466,263,202,31723
105,influencer_478,4902,967,345,99044
107,influencer_680,2005,89,25,90554
106,influencer_980,2404,900,11,84608
105,influencer_835,751,505,251,94863
104,influencer_850,1107,678,234,35156
107,influencer_480,2632,792,241,66955
104,influencer_891,3354,42,290,85757
108,influencer_882,4414,484,97,82946
103,influencer_57,249,562,300,8708
104,influencer_107,4797,767,464,64182
102,influencer_252,1009,833,107,6446
105,influencer_697,2918,316,182,13372
104,influencer_159,4259,18,172,62890
102,influencer_52,1403,240,337,66815
110,influencer_606,1370,748,360,71754
106,influencer_159,1862,810,424,19431
107,influencer_305,2088,347,262,72744
110,influencer_23,1807,636,52,84392
107,influencer_767,3146,24,229,66622
106,influencer_855,1643,647,404,79346
103,influencer_239,4526,8,164,92386
108,influencer_116,3813,955,53,34260
101,influencer_15,2537,287,125,36332
100,influencer_681,4185,603,440,95320
109,influencer_685,1187,422,165,63381
110,influencer_324,3704,422,211,71227
109,influencer_225,292,864,473,11027
104,influencer_85,2919,434,414,44497
104,influencer_449,2963,993,80,30985
101,influencer_372,1141,947,427,94781
100,influencer_166,1580,77,319,63187
107,influencer_110,4800,792,386,20308
103,influencer_363,675,770,392,89340
103,influencer_47,539,744,401,77300
106,influencer_268,803,567,34,77031
109,influencer_526,2458,626,193,18155
110,influencer_198,1962,176,158,49824
105,influencer_248,3188,949,181,61062
102,influencer_784,1670,40,280,71856
102,influencer_280,4979,453,259,31693
107,influencer_955,2457,983,190,19013
100,influencer_451,1859,27,180,60988
108,influencer_936,4954,646,274,68349
106,influencer_851,4648,790,404,13686
105,influencer_349,931,713,488,71021
107,influencer_116,2467,212,449,58478
100,influencer_943,2360,141,116,22972
108,influencer_785,1222,215,124,84511
102,influencer_423,1230,552,345,53708
108,influencer_8,2838,952,43,40355
104,influencer_594,3465,590,415,79824
103,influencer_371,3383,593,386,98801
104,influencer_860,1873,709,180,15815
102,influencer_247,4898,735,0,27760
108,influencer_849,2438,394,65,42095
100,influencer_124,3669,928,203,18089
102,influencer_222,4598,616,123,25854
100,influencer_381,4644,337,293,35207
110,influencer_789,4100,8,136,27468
101,influencer_190,4228,700,129,31874
103,influencer_367,3579,173,148,75374
109,influencer_133,3230,86,149,69132
105,influencer_578,467,386,332,8552
105,influencer_744,3874,814,38,97580
106,influencer_393,3184,418,209,56736
106,influencer_653,1576,110,491,40976
102,influencer_177,798,953,395,90735
109,influencer_187,3646,617,242,90515
108,influencer_556,1093,189,63,31766
109,influencer_759,3872,174,119,89260
102,influencer_614,601,848,365,2580
103,influencer_270,1401,11,319,22111
109,influencer_613,365,511,288,31053
100,influencer_123,3057,981,495,63513
101,influencer_805,889,361,320,65297
110,influencer_752,120,484,283,85932
108,influencer_287,2855,647,379,9989
110,influencer_171,1098,781,351,99123
109,influencer_953,197,910,262,46417
107,influencer_975,4313,820,103,44792
103,influencer_478,3890,728,478,93848
109,influencer_19,4101,389,130,46621
108,influencer_559,3646,928,143,27434
105,influencer_299,2585,69,68,46681
104,influencer_427,1617,425,72,90181
101,influencer_170,2689,314,472,82127
107,influencer_762,1598,197,462,21104
109,influencer_121,1347,292,389,53459
110,influencer_125,4011,387,335,76859
101,influencer_351,1986,162,184,18999
106,influencer_663,4668,986,428,96009
106,influencer_98,2770,364,242,68126
100,influencer_97,3356,221,101,83626
108,influencer_972,19,655,0,55777
104,influencer_385,2314,326,104,89725
109,influencer_267,2322,213,362,53804
106,influencer_473,4994,917,497,44544
109,influencer_992,2364,649,336,83612
100,influencer_756,3571,907,258,46642
102,influencer_665,1634,948,258,34628
101,influencer_50,352,521,69,20709
104,influencer_588,2563,952,402,41298
107,influencer_588,4750,637,347,90752
104,influencer_49,2131,417,355,24891
108,influencer_846,3916,134,206,38934
108,influencer_611,2672,940,394,92789
105,influencer_520,4122,606,266,73737
100,influencer_517,4270,573,252,56521
106,influencer_115,989,733,112,34537
106,influencer_241,871,625,115,34593
106,influencer_885,3399,844,116,23927
104,influencer_229,1880,129,281,76758
103,influencer_965,2573,60,135,97499
103,influencer_821,174,510,484,73132
104,influencer_853,4398,168,376,56019
106,influencer_320,622,910,257,99669
110,influencer_753,1000,376,33,89655
103,influencer_128,3040,863,221,5222
101,influencer_698,2568,117,478,39187
108,influencer_557,928,848,439,84380
107,influencer_673,3991,442,408,46847
100,influencer_658,1831,974,165,56722
107,influencer_457,1074,630,32,64937
107,influencer_226,470,846,500,75187
100,influencer_600,3814,270,410,21476
110,influencer_533,1374,715,116,25419
108,influencer_920,3957,297,89,34315
100,influencer_256,3403,150,124,80562
107,influencer_382,1161,739,475,7391
106,influencer_741,2295,741,74,92494
108,influencer_724,4410,564,229,85106
109,influencer_502,1762,665,369,26941
101,influencer_7,349,514,65,46982
109,influencer_361,462,656,286,74355
100,influencer_331,2721,656,267,22475
106,influencer_935,4101,897,68,99683
104,influencer_127,1597,642,57,24725
102,influencer_914,16,486,84,68725
103,influencer_420,2054,871,129,57804
110,influencer_815,2878,98,331,99354
102,influencer_784,3726,556,124,77167
100,influencer_863,3564,466,109,91186
103,influencer_674,2788,823,226,68368
104,influencer_337,2645,804,393,19680
104,influencer_368,1334,561,305,15895
103,influencer_738,1895,406,105,9527
109,influencer_537,1817,150,250,43935
100,influencer_775,169,397,461,29043
106,influencer_680,3127,337,461,63084
102,influencer_456,3459,510,51,79844
100,influencer_51,3029,514,68,56545
100,influencer_195,3384,792,305,41311
101,influencer_705,1408,692,98,75591
105,influencer_10,4969,179,295,35709
101,influencer_835,1301,577,84,71972
107,influencer_890,4933,371,163,45819
100,influencer_850,2168,261,258,28011
100,influencer_983,124,985,304,88015
104,influencer_58,62,616,358,57163
101,influencer_621,4964,483,283,11413
107,influencer_269,3772,130,203,12559
100,influencer_45,1564,227,407,81501
107,influencer_574,3164,978,173,54302
103,influencer_18,1316,360,62,83046
105,influencer_76,3962,280,114,50304
108,influencer_321,387,135,500,40130
108,influencer_508,4639,508,96,97168
102,influencer_439,4240,407,102,70711
110,influencer_497,3831,483,286,82750
102,influencer_764,4769,814,497,14891
106,influencer_294,2075,396,251,84859
108,influencer_603,4022,220,85,11400
103,influencer_943,771,268,493,39352
106,influencer_953,1465,24,357,56139
100,influencer_519,3959,369,367,32598
107,influencer_131,1017,47,142,70404
107,influencer_425,3963,241,436,61743
105,influencer_495,3878,725,485,70515
108,influencer_766,4474,877,377,17223
101,influencer_669,2580,209,27,88518
105,influencer_267,2151,23,460,27085
104,influencer_243,2251,508,225,58635
103,influencer_304,2879,83,234,7409
108,influencer_905,872,763,248,99692
102,influencer_897,2933,973,231,19847
101,influencer_882,3078,976,185,18760
102,influencer_897,2442,239,121,98673
108,influencer_342,340,134,266,68313
110,influencer_274,4911,610,61,48641
106,influencer_832,1483,252,351,29854
110,influencer_162,1070,85,480,41740
107,influencer_943,791,40,314,8318
106,influencer_805,2025,332,70,32433
107,influencer_416,4803,798,408,65674
102,influencer_617,2254,885,287,50106
101,influencer_354,1145,965,5,43546
107,influencer_459,1420,612,70,15043
106,influencer_236,4039,106,445,61760
100,influencer_246,4148,121,58,14592
101,influencer_729,434,187,216,14213
107,influencer_809,2176,818,187,68959
107,influencer_934,2890,954,226,99420
100,influencer_633,145,894,62,8742
100,influencer_313,2078,489,232,46945
109,influencer_426,3758,606,150,66783
106,influencer_728,4375,418,246,46195
104,influencer_182,807,968,220,82147
106,influencer_546,4655,490,423,14221
107,influencer_656,2861,583,188,34454
110,influencer_735,117,546,106,30110
109,influencer_660,401,535,43,36928
100,influencer_176,4319,656,388,51561
107,influencer_895,3637,841,356,48529
100,influencer_979,4766,893,384,36606
104,influencer_597,4318,777,103,14072
108,influencer_168,3907,33,441,27110
106,influencer_159,1962,562,353,46335
110,influencer_844,2401,239,159,57393
107,influencer_167,1150,449,153,63100
103,influencer_159,4167,100,26,23867
103,influencer_713,1730,318,217,39098
110,influencer_196,2871,817,338,11463
102,influencer_541,4034,658,128,62263
107,influencer_87,2548,12,309,24625
101,influencer_713,4929,478,254,37863
110,influencer_191,1595,650,95,55755
107,influencer_960,1799,6,216,92676
106,influencer_816,2543,746,92,31490
101,influencer_353,4911,6,361,23808
102,influencer_319,4328,526,224,65674
101,influencer_41,536,552,469,66983
102,influencer_789,4377,357,157,80206
103,influencer_969,2309,537,460,40943
100,influencer_731,400,894,354,73665
105,influencer_810,4529,701,387,32809
108,influencer_554,1420,491,470,33613
101,influencer_77,4654,465,320,34398
108,influencer_208,1412,151,249,82020
103,influencer_957,2309,151,343,62834
110,influencer_575,2591,26,206,14785
106,influencer_189,1639,174,247,62807
110,influencer_585,1511,167,259,73260
103,influencer_162,2608,406,149,42797
110,influencer_89,4987,92,208,28765
100,influencer_140,321,377,6,31666
109,influencer_860,4576,497,25,9370
100,influencer_983,1686,263,278,47362
101,influencer_132,4826,655,262,49209
109,influencer_348,3783,891,195,85469
102,influencer_925,3863,526,470,6892
102,influencer_420,558,925,291,3129
102,influencer_517,4689,827,44,53639
107,influencer_245,4621,472,402,67255
110,influencer_541,1899,74,2,18522
106,influencer_702,3751,598,23,50911
105,influencer_111,2155,797,73,70802
107,influencer_747,2443,556,210,32600
109,influencer_844,3745,16,206,13948
107,influencer_996,1547,897,341,74270
106,influencer_519,1778,9,225,26328
100,influencer_923,1993,570,200,22668
108,influencer_379,1622,169,257,34698
107,influencer_332,3634,625,56,92109
105,influencer_156,1198,314,231,87136
106,influencer_723,4075,764,447,39817
100,influencer_395,1924,830,381,21355
106,influencer_275,1557,915,77,62802
106,influencer_669,3148,57,384,8291
103,influencer_534,2673,346,212,65013
103,influencer_214,4724,808,260,45192
102,influencer_527,1613,576,490,56692
104,influencer_942,1483,530,205,12529
109,influencer_183,3275,621,110,58572
106,influencer_243,900,341,453,30178
108,influencer_708,445,396,197,75871
104,influencer_141,430,318,262,6142
104,influencer_624,436,498,487,92105
103,influencer_24,2959,220,26,53033
103,influencer_930,3589,469,347,56508
102,influencer_81,1404,614,96,22351
102,influencer_324,2570,920,441,92844
106,influencer_778,3819,445,219,22335
102,influencer_611,3727,469,196,7793
102,influencer_279,2791,91,174,65509
101,influencer_186,4291,378,172,14994
106,influencer_209,1267,952,110,98298
108,influencer_75,4565,892,428,96635
102,influencer_307,1975,157,210,25342
106,influencer_241,2882,526,358,16670
104,influencer_552,1121,615,356,35237
106,influencer_309,4610,319,446,26470
105,influencer_80,3510,42,47,87911
103,influencer_897,72,635,14,58698
101,influencer_207,1123,253,246,92549
110,influencer_597,2888,32,57,85592
106,influencer_675,974,918,2,18633
104,influencer_432,1575,582,1,92545
102,influencer_647,77,697,92,30995
103,influencer_699,784,690,346,81813
101,influencer_117,233,709,496,36890
110,influencer_877,4593,168,252,91968
110,influencer_518,1152,191,98,70173
103,influencer_251,4035,256,61,91600
107,influencer_141,231,74,332,40795
104,influencer_167,723,66,427,42690
100,influencer_240,4992,355,109,19931
107,influencer_495,1990,773,89,16664
105,influencer_768,3179,226,31,13414
103,influencer_502,3223,258,404,64916
103,influencer_859,1170,605,92,20035
101,influencer_145,2623,72,387,61176
101,influencer_402,1947,562,53,2757
105,influencer_195,411,315,465,42471
100,influencer_733,4493,954,253,86058
105,influencer_959,4991,123,169,25536
107,influencer_228,187,45,323,18590
110,influencer_939,927,436,91,23912
101,influencer_669,4034,517,285,49094
100,influencer_652,951,249,451,70652
103,influencer_940,2710,352,234,67906
107,influencer_48,3457,716,398,66558
107,influencer_431,1050,37,243,86105
101,influencer_918,3814,184,53,5888
103,influencer_663,1065,992,333,59615
103,influencer_775,979,618,487,10361
105,influencer_91,3953,886,84,77268
104,influencer_785,4961,130,237,99964
105,influencer_897,1474,252,211,26575
110,influencer_56,972,535,289,90987
107,influencer_44,4982,225,197,82129
106,influencer_442,1048,909,85,96201
108,influencer_900,2702,427,475,25607
107,influencer_782,179,660,373,29394
102,influencer_391,4930,803,448,23750
105,influencer_545,1526,606,110,64416
108,influencer_257,725,648,222,49007
102,influencer_767,1795,762,469,46013
109,influencer_786,3847,320,91,51320
110,influencer_501,1947,100,321,88419
109,influencer_644,4070,878,36,40932
101,influencer_216,389,151,193,81909
100,influencer_404,1281,838,478,64498
106,influencer_535,1603,971,373,51385
104,influencer_951,4729,908,419,53010
106,influencer_815,1895,247,120,16686
109,influencer_606,3554,90,480,4797
110,influencer_245,4747,795,115,73662
106,influencer_918,137,651,52,62569
101,influencer_135,3683,595,31,48971
104,influencer_405,2858,599,254,32646
101,influencer_256,2293,946,114,58950
108,influencer_583,1578,396,161,20039
100,influencer_263,2773,972,446,42752
105,influencer_390,2850,179,420,40373
106,influencer_647,1844,341,338,8204
104,influencer_52,2040,176,93,58977
109,influencer_401,3423,373,293,35597
106,influencer_488,2955,8,309,44883
106,influencer_854,3997,80,309,65448
103,influencer_266,4918,420,315,34127
104,influencer_757,4781,95,419,82135
110,influencer_807,3058,410,108,69849
104,influencer_894,3196,786,484,96482
103,influencer_555,2564,304,5,68627
105,influencer_630,4644,587,209,60680
109,influencer_459,4641,761,429,39980
102,influencer_204,4718,111,189,38064
110,influencer_125,1047,762,197,38041
104,influencer_478,3150,538,465,83189
101,influencer_191,3619,979,333,28177
109,influencer_155,1568,929,231,64272
102,influencer_974,2550,218,18,75052
104,influencer_690,3209,889,406,92203
103,influencer_288,1054,805,255,20112
104,influencer_981,3720,195,11,77674
109,influencer_528,179,410,458,18456
105,influencer_580,3081,956,436,39394
110,influencer_4,4218,332,434,33255
101,influencer_782,4411,515,162,5540
100,influencer_921,4376,936,304,74669
110,influencer_549,3099,293,39,59651
108,influencer_114,3893,164,454,23393
104,influencer_109,4088,419,177,18883
106,influencer_769,4511,398,499,41398
100,influencer_1000,4157,664,47,78634
109,influencer_604,2197,366,303,25458
107,influencer_409,1638,398,224,59316
109,influencer_427,3272,889,345,5212
105,influencer_200,108,273,110,18531
105,influencer_290,4790,762,416,59879
104,influencer_588,3546,846,417,65560
103,influencer_245,1876,98,173,21189
110,influencer_335,4022,204,448,23738
110,influencer_254,2813,777,18,15271
101,influencer_111,4919,506,313,54839
103,influencer_837,3130,980,18,7101
104,influencer_67,1550,448,259,33398
103,influencer_874,3757,162,4,28664
104,influencer_863,780,613,245,42087
109,influencer_874,1895,293,496,94866
103,influencer_371,3201,362,156,92653
100,influencer_314,1776,868,439,61285
103,influencer_63,3896,766,231,66540
104,influencer_977,4805,641,363,32934
101,influencer_501,3901,288,309,10118
102,influencer_191,505,200,434,52034
102,influencer_817,1867,362,296,37458
107,influencer_992,2507,598,205,30715
106,influencer_67,4862,723,405,42362
108,influencer_604,1151,705,60,29376
109,influencer_516,1778,597,28,57672
108,influencer_88,2853,255,55,21501
105,influencer_180,3052,495,475,59026
107,influencer_418,1124,274,425,95715
104,influencer_539,1915,762,368,57599
104,influencer_649,4078,394,187,47854
104,influencer_332,2040,205,349,83527
100,influencer_231,481,393,185,56562
107,influencer_8,819,282,172,75553
103,influencer_116,3213,498,487,5412
106,influencer_698,2042,769,407,37623
100,influencer_367,4976,889,405,89597
110,influencer_605,1143,374,446,27155
107,influencer_26,3214,125,375,28911
105,influencer_403,2593,980,351,15194
102,influencer_547,1858,793,275,64036
106,influencer_219,704,681,413,51953
107,influencer_758,4799,938,25,66702
108,influencer_121,3341,952,149,80036
103,influencer_235,4431,981,210,77625
107,influencer_596,795,334,272,5800
108,influencer_506,2400,803,301,88547
108,influencer_134,848,743,8,92798
102,influencer_510,677,226,286,91995
101,influencer_87,581,240,191,68424
101,influencer_355,2477,645,332,99085
110,influencer_645,3999,202,12,94516
106,influencer_440,3349,559,113,99938
106,influencer_81,1966,881,17,65218
106,influencer_250,3945,420,389,47215
105,influencer_839,888,793,1,93208
105,influencer_306,2986,527,264,44586
110,influencer_971,1267,587,199,13107
107,influencer_371,3862,682,479,45532
104,influencer_874,3584,35,494,54627
105,influencer_903,4111,762,166,50948
101,influencer_229,2465,588,166,45090
105,influencer_408,521,596,475,32628
107,influencer_897,1187,206,308,3051
108,influencer_978,1969,317,118,47671
102,influencer_173,1786,214,216,89123
101,influencer_809,3938,48,329,67251
107,influencer_881,3179,413,167,5321
109,influencer_868,907,246,381,95603
109,influencer_349,3506,854,315,45101
108,influencer_777,3113,713,241,10646
102,influencer_151,2567,96,423,70636
104,influencer_917,4687,224,52,7724
107,influencer_589,3738,219,363,6481
103,influencer_984,2180,513,443,3897
105,influencer_217,2327,273,230,29928
110,influencer_538,2631,575,217,54377
101,influencer_855,3072,117,393,49724
109,influencer_445,3561,755,314,66995
109,influencer_71,3046,773,257,66682
102,influencer_588,4400,727,442,35935
100,influencer_621,3394,764,451,87912
110,influencer_623,3175,968,487,80920
109,influencer_739,2987,905,117,72934
109,influencer_25,1749,640,88,40963
101,influencer_745,2542,196,424,65260
106,influencer_235,155,20,364,35271
107,influencer_362,1632,284,468,83698
106,influencer_483,250,965,194,1738
109,influencer_870,2321,491,432,66354
104,influencer_468,2235,774,32,63862
110,influencer_512,3242,847,264,30726
100,influencer_626,4838,84,387,50810
110,influencer_305,3592,427,208,24235
103,influencer_294,3795,169,292,91334
104,influencer_644,4792,658,137,41364
110,influencer_994,2166,237,111,27505
102,influencer_352,3631,453,92,19798
104,influencer_739,4023,724,19,54099
108,influencer_930,4319,103,425,18202
107,influencer_35,3176,235,299,80060
110,influencer_542,236,830,65,93552
110,influencer_971,4068,459,22,86782
100,influencer_589,4432,835,146,45523
110,influencer_856,428,195,158,74520
103,influencer_305,1011,112,0,41979
109,influencer_486,3108,470,466,19419
101,influencer_115,4222,480,365,22779
105,influencer_176,3207,898,287,99521
100,influencer_140,2026,301,345,87121
105,influencer_821,1781,795,22,84285
101,influencer_805,448,566,291,86904
109,influencer_856,2988,869,458,97131
104,influencer_554,2279,80,22,80592
109,influencer_987,3072,439,365,62383
100,influencer_11,3978,572,85,66581
102,influencer_757,2278,740,108,74137
108,influencer_263,1330,847,367,52579
109,influencer_342,4497,548,174,94188
105,influencer_285,3139,620,53,96970
107,influencer_317,1380,741,4,64097
104,influencer_506,1122,45,207,62413
105,influencer_365,218,200,360,86562
103,influencer_946,4622,842,144,35687
107,influencer_676,1466,671,313,94101
107,influencer_867,623,260,343,83247
102,influencer_174,1850,536,277,69293
105,influencer_404,963,63,491,50943
105,influencer_730,4946,547,207,35712
106,influencer_287,3647,375,295,50910
106,influencer_193,3358,829,353,75981
102,influencer_409,112,609,409,42516
106,influencer_85,1507,133,304,7132
102,influencer_792,3868,726,273,95431
109,influencer_82,2938,725,34,73666
101,influencer_448,2656,417,450,33866
108,influencer_112,421,105,483,85649
102,influencer_430,2630,859,165,99082
109,influencer_780,1855,760,310,75102
100,influencer_767,2283,629,71,78080
107,influencer_496,3533,526,399,55861
104,influencer_475,2091,360,253,45850
103,influencer_10,3545,980,439,73509
105,influencer_579,3188,931,218,92932
103,influencer_677,681,738,443,25553
106,influencer_61,2092,94,399,79937
110,influencer_779,511,206,261,45401
101,influencer_568,2751,808,136,34310
101,influencer_320,2987,126,451,20373
103,influencer_543,122,59,459,50453
101,influencer_688,559,499,173,97564
103,influencer_14,1683,326,450,14841
108,influencer_552,4324,594,370,65534
102,influencer_71,4428,28,286,68781
101,influencer_842,3522,59,335,37788
109,influencer_816,2874,365,318,16964
108,influencer_981,2820,26,425,77732
102,influencer_155,4275,876,430,81335
101,influencer_419,2634,869,489,60325
105,influencer_105,4168,735,240,94847
101,influencer_809,1453,70,51,31386
106,influencer_858,4021,620,239,61598
109,influencer_197,621,433,244,23955
104,influencer_481,2332,284,216,83029
104,influencer_906,3646,24,489,52639
107,influencer_566,2707,368,51,9825
105,influencer_705,4402,674,15,58969
107,influencer_517,2722,344,147,77509
106,influencer_351,3563,442,42,60456
101,influencer_406,4545,102,111,21014
106,influencer_185,3996,899,276,42276
109,influencer_828,1863,817,332,32445
108,influencer_686,330,365,188,5153
109,influencer_585,166,136,389,2300
109,influencer_502,2083,37,198,57592
110,influencer_484,3873,770,179,85182
105,influencer_361,2592,721,343,52394
104,influencer_108,4171,374,259,51004
104,influencer_690,741,505,11,66480
101,influencer_259,2346,922,399,56146
101,influencer_886,2210,67,16,37695
107,influencer_34,1368,671,73,41026
107,influencer_666,503,138,272,45503
107,influencer_698,2212,163,245,35573
104,influencer_736,3800,516,95,90335
100,influencer_892,696,534,350,15734
104,influencer_554,405,362,327,99296
102,influencer_726,453,902,386,76160
101,influencer_860,2252,302,79,6208
104,influencer_857,512,174,483,43813
103,influencer_296,255,978,289,88092
103,influencer_1,1215,503,444,41769
100,influencer_520,3134,822,67,83307
108,influencer_637,3595,999,499,51594
100,influencer_515,1715,569,2,48617
101,influencer_93,1630,255,277,3856
110,influencer_228,4725,223,188,54227
107,influencer_243,2794,582,353,93339
103,influencer_269,3782,266,41,80161
106,influencer_382,4822,16,406,47178
106,influencer_12,2518,523,453,69806
102,influencer_723,892,371,257,82966
103,influencer_218,4751,821,208,61123
103,influencer_296,547,463,396,58397
103,influencer_115,4813,453,168,29669
108,influencer_213,3004,128,365,98719
104,influencer_57,2747,664,317,61586
107,influencer_767,3142,406,206,21952
102,influencer_552,1759,280,367,38020
106,influencer_615,4027,905,73,26691
105,influencer_622,1400,565,392,91774
109,influencer_806,969,69,34,4813
104,influencer_482,4848,599,46,41573
110,influencer_468,4133,818,470,59538
102,influencer_870,1806,284,279,99936
105,influencer_528,126,316,365,92697
105,influencer_537,3085,954,276,64097
101,influencer_984,2020,657,145,97469
101,influencer_564,2393,723,323,61400
107,influencer_510,4703,141,444,72628
105,influencer_543,4594,649,454,51189
104,influencer_843,1165,748,98,56399
107,influencer_118,1310,215,179,9593
107,influencer_924,1775,146,373,73352
108,influencer_918,2408,380,246,61965
101,influencer_106,649,261,107,75436
100,influencer_662,892,429,70,95991
109,influencer_836,992,54,365,47093
104,influencer_439,4086,974,492,49786
102,influencer_258,4131,745,219,45084
108,influencer_419,1228,598,387,38972
108,influencer_869,30,498,318,10145
104,influencer_735,3626,299,308,59333
101,influencer_122,2402,354,232,32501
108,influencer_758,4135,640,137,30642
101,influencer_702,3247,622,105,51715
108,influencer_297,3469,993,272,8510
102,influencer_470,277,917,111,30683
104,influencer_931,2928,602,250,9465
108,influencer_731,897,287,443,55089
103,influencer_685,3615,445,393,75355
110,influencer_600,960,156,350,18871
102,influencer_162,2676,937,163,28294
101,influencer_155,2051,132,108,78116
102,influencer_539,101,875,96,8554
101,influencer_397,2187,362,231,51359
104,influencer_100,1832,898,390,73408
105,influencer_630,1570,852,207,97462
108,influencer_198,1685,824,126,7052
106,influencer_400,909,23,97,76211
106,influencer_705,697,547,290,75361
100,influencer_960,3673,345,48,92327
106,influencer_157,3351,177,408,40558
108,influencer_329,3221,407,159,45875
106,influencer_633,2299,126,386,62515
100,influencer_11,4962,74,350,6025
103,influencer_264,1345,470,260,84383
101,influencer_629,2666,748,221,52737
101,influencer_199,3272,828,92,15235
109,influencer_340,2413,85,221,7203
100,influencer_753,1263,936,378,97517
106,influencer_694,177,995,396,70365
109,influencer_665,2294,751,230,24498
108,influencer_732,1647,601,214,26011
107,influencer_862,4739,531,148,87936
108,influencer_256,1323,400,474,3932
104,influencer_331,4014,226,380,31094
107,influencer_778,3928,351,294,11613
110,influencer_898,2363,340,370,44710
103,influencer_58,2025,492,14,9477
102,influencer_297,3893,328,438,82398
106,influencer_748,3703,647,2,38831
102,influencer_266,1780,412,352,58494
100,influencer_934,3457,859,230,42837
101,influencer_150,3035,316,442,74354
102,influencer_140,74,607,416,81217
109,influencer_174,364,330,267,31451
110,influencer_784,522,643,155,6548
109,influencer_487,3927,930,378,89316
107,influencer_704,1036,356,66,46458
103,influencer_453,1676,590,414,52158
105,influencer_413,4009,810,70,68985
107,influencer_428,3610,7,332,34391
101,influencer_914,4333,150,126,55491
100,influencer_469,2911,103,450,90874
100,influencer_802,3261,168,43,69242
110,influencer_97,212,736,65,60662
104,influencer_873,121,873,454,86632
102,influencer_968,3503,942,436,40658
